1.291059;50.000000;0.3253011277838044
1.291059;60.000000;0.3278336469022434
1.291059;70.000000;0.33574437584161526
1.291059;80.000000;0.3313052530645074
1.291059;90.000000;0.3300502381465651
1.291059;100.000000;0.3305346468370376
1.291059;120.000000;0.33406317729596313
1.291059;140.000000;0.3350197906568275
1.291059;170.000000;0.33330631312736864
1.291059;210.000000;0.33629603761066046
1.291059;250.000000;0.3367371315332561
1.990510;50.000000;0.32655544285640264
1.990510;60.000000;0.3286613338382343
1.990510;70.000000;0.3371066109883155
1.990510;80.000000;0.33220216366309274
1.990510;90.000000;0.330219022733225
1.990510;100.000000;0.33118872882492795
1.990510;120.000000;0.33432005403650267
1.990510;140.000000;0.3355291417793543
1.990510;170.000000;0.33320416666092445
1.990510;210.000000;0.3362495419087259
1.990510;250.000000;0.33689441398905917
2.846111;50.000000;0.32819295300714474
2.846111;60.000000;0.3301925335707325
2.846111;70.000000;0.3384845779389356
2.846111;80.000000;0.3330487723220858
2.846111;90.000000;0.33118948268581927
2.846111;100.000000;0.3316179086491939
2.846111;120.000000;0.3346236566132082
2.846111;140.000000;0.3356997470964891
2.846111;170.000000;0.3334386789934465
2.846111;210.000000;0.33632614158522967
2.846111;250.000000;0.3366271263606004
3.494379;50.000000;0.32838884119668643
3.494379;60.000000;0.33061914645666496
3.494379;70.000000;0.33895287235377475
3.494379;80.000000;0.33333248748207694
3.494379;90.000000;0.3310951506975903
3.494379;100.000000;0.33191635213694265
3.494379;120.000000;0.33509372996395137
3.494379;140.000000;0.3358960072364415
3.494379;170.000000;0.3334915462632081
3.494379;210.000000;0.33654976388848146
3.494379;250.000000;0.3363510287618316
4.556798;50.000000;0.3286966213342893
4.556798;60.000000;0.33075086350830635
4.556798;70.000000;0.3391658450010922
4.556798;80.000000;0.3339224603420558
4.556798;90.000000;0.3316053109920693
4.556798;100.000000;0.3319916303606365
4.556798;120.000000;0.3352133579327515
4.556798;140.000000;0.33595803477209757
4.556798;170.000000;0.3335574111290906
4.556798;210.000000;0.3364397586881485
4.556798;250.000000;0.336487446697699
6.516668;50.000000;0.329151973603537
6.516668;60.000000;0.3315111020733925
6.516668;70.000000;0.3401746199122106
6.516668;80.000000;0.3342591913981628
6.516668;90.000000;0.33161054603716394
6.516668;100.000000;0.3322846997744539
6.516668;120.000000;0.33528249874462784
6.516668;140.000000;0.33596738207261734
6.516668;170.000000;0.3336543328317382
6.516668;210.000000;0.3364276894777348
6.516668;250.000000;0.3364504959586633
8.832892;50.000000;0.3294485234520899
8.832892;60.000000;0.3312099739187126
8.832892;70.000000;0.3401957862004801
8.832892;80.000000;0.334241949408823
8.832892;90.000000;0.33190080712381176
8.832892;100.000000;0.33248893802365925
8.832892;120.000000;0.3354248143205421
8.832892;140.000000;0.3362323127867244
8.832892;170.000000;0.33358509802719305
8.832892;210.000000;0.33637924469322067
8.832892;250.000000;0.33644807897849066
11.632132;50.000000;0.32968108842223537
11.632132;60.000000;0.3322600736686249
11.632132;70.000000;0.3401363414237299
11.632132;80.000000;0.3344001218289076
11.632132;90.000000;0.33169680616758607
11.632132;100.000000;0.33235289566191517
11.632132;120.000000;0.33520974779260865
11.632132;140.000000;0.3360970060254387
11.632132;170.000000;0.333654916439077
11.632132;210.000000;0.3365002418626593
11.632132;250.000000;0.3365726297178619
15.067460;50.000000;0.32976880295958283
15.067460;60.000000;0.33204729414621453
15.067460;70.000000;0.3404953974903539
15.067460;80.000000;0.3341760844513612
15.067460;90.000000;0.33196612647541524
15.067460;100.000000;0.332365655091496
15.067460;120.000000;0.33536502315471534
15.067460;140.000000;0.33617372572529797
15.067460;170.000000;0.333570930632785
15.067460;210.000000;0.33646828934592193
15.067460;250.000000;0.33666280352833905
19.326731;50.000000;0.32981621570714686
19.326731;60.000000;0.3319991898759781
19.326731;70.000000;0.3406867160738763
19.326731;80.000000;0.33438835248141097
19.326731;90.000000;0.3318487851484007
19.326731;100.000000;0.3326595313256113
19.326731;120.000000;0.3352897129494068
19.326731;140.000000;0.3362593802585935
19.326731;170.000000;0.3337473415149474
19.326731;210.000000;0.336597869527645
19.326731;250.000000;0.3365182290647343
24.642859;50.000000;0.3300385154430023
24.642859;60.000000;0.3318723342845419
24.642859;70.000000;0.3404282211023155
24.642859;80.000000;0.33457096143560694
24.642859;90.000000;0.33203906817319623
24.642859;100.000000;0.3324495719624261
24.642859;120.000000;0.33550130120234706
24.642859;140.000000;0.33612655213669723
24.642859;170.000000;0.333785223919623
24.642859;210.000000;0.3362350555729492
24.642859;250.000000;0.3366430002381532
31.306549;50.000000;0.33011380122339024
31.306549;60.000000;0.3319931208601036
31.306549;70.000000;0.34075029908737886
31.306549;80.000000;0.33461803764644565
31.306549;90.000000;0.3319077678346929
31.306549;100.000000;0.3324456964918145
31.306549;120.000000;0.33547212681028443
31.306549;140.000000;0.3362861218082553
31.306549;170.000000;0.33365535729932627
31.306549;210.000000;0.3360851585185764
31.306549;250.000000;0.33653890357316185
